stars,size,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
28909,125149,2954,249,False,True,True,True,2,False,True,False,False,False,6,396221,467980,467983,1,0,0,1,0,0
28900,714371,8258,15,True,False,True,True,0,False,False,False,False,True,1,428580,467983,455931,1,0,1,0,0,0
28887,130830,4329,419,True,False,True,True,4,False,False,True,False,False,14,452305,467982,467596,0,0,0,0,1,0
28822,1060792,5721,3195,True,False,True,True,9,False,False,False,False,True,9,406902,467983,467983,1,0,0,1,0,0
28778,5534,4540,218,True,False,True,True,7,False,False,True,False,False,10,448925,467982,466715,0,0,0,0,1,0
28720,498,3283,13,True,False,True,True,6,True,False,False,False,False,8,416336,467959,463807,0,1,0,0,0,0
28701,498,7727,63,True,False,False,True,0,False,False,False,False,True,9,445981,467981,467176,0,1,0,0,0,0
28663,1308,5035,103,False,False,True,False,8,False,False,False,False,True,12,384842,467983,467561,0,0,0,0,0,1
28567,4412744,7217,1,True,False,True,True,5,False,False,False,False,True,13,431785,467982,467691,1,0,0,0,0,1
28457,139457,3935,67,False,True,True,False,10,False,False,False,False,True,7,397317,467977,467926,1,0,0,1,0,0
28443,19220,1972,77,True,False,True,True,8,True,False,False,False,False,9,430548,467978,466736,0,1,0,0,0,0
28442,994,5823,40,True,True,True,True,3,False,False,False,False,True,38,385741,467976,464423,1,0,0,0,1,0
28437,397139,2843,690,True,False,True,False,0,True,False,False,False,False,14,395684,467983,467553,0,1,0,0,0,0
28361,25187,1362,122,True,False,True,True,19,False,False,False,False,True,19,445837,467983,467982,1,0,0,0,0,1
28349,253518,9094,764,False,False,True,True,7,False,False,False,False,True,4,350725,467982,467982,1,1,0,0,0,0
28275,3191359,6950,1101,True,True,True,True,19,False,False,True,False,False,17,415213,467982,467983,1,1,0,0,0,0
28267,60251,5937,57,True,False,True,True,0,True,False,False,False,False,4,384313,467981,463845,0,0,0,0,1,0
28225,117300,4633,902,False,True,True,True,3,False,True,False,False,False,3,364103,467970,467153,1,1,0,0,0,0
28215,73004,13960,196,True,True,True,False,0,True,False,False,False,False,16,363089,467980,467945,1,0,0,0,1,0
28214,329,1859,159,True,True,True,True,0,False,False,False,False,True,2,407452,467975,452380,1,1,0,0,0,0
28200,3558,2417,103,False,False,True,False,10,True,False,False,False,False,10,395088,467975,467923,1,1,0,0,0,0
28170,33148,2820,77,True,True,True,True,11,False,False,False,False,True,11,392006,467983,467760,0,1,0,0,0,0
28167,117427,1489,495,True,False,True,False,10,True,False,False,False,False,11,405937,467983,467926,1,1,0,0,0,0
28165,21247,3206,32,False,False,True,False,3,False,False,True,False,False,7,394529,467983,467864,1,0,0,0,1,0
28115,1099,6459,162,True,False,True,True,5,False,False,False,False,True,6,381008,467980,467848,1,1,0,0,0,0
28074,52511,10138,150,True,True,True,True,6,False,False,False,False,True,13,404745,467982,467902,1,0,0,1,0,0
28037,16993,9593,132,False,True,True,True,5,True,False,False,False,False,6,399170,467975,467668,1,1,0,0,0,0
28007,27144,5539,71,True,True,True,True,0,True,False,False,False,False,12,357185,467972,464678,1,1,0,0,0,0
27980,16016,13417,129,False,True,True,True,6,True,False,False,False,False,4,407385,467980,467974,1,1,0,0,0,0
27978,3677,5982,1386,False,False,True,True,0,True,False,False,False,False,6,387673,467981,467192,1,1,0,0,0,0
27914,2586,3995,285,True,False,True,True,0,False,False,False,False,True,7,466241,467983,467980,0,1,0,0,0,0
27913,43529,4198,840,False,False,True,True,18,True,False,False,False,False,31,355493,467981,467983,1,1,0,0,0,0
27887,15554,2688,94,False,True,True,False,10,True,False,False,False,False,7,383838,467982,467947,1,1,0,0,0,0
27857,6820,2455,23,True,True,True,True,3,True,False,False,False,False,7,354283,467983,466049,1,1,0,0,0,0
27803,6978,3766,150,False,False,True,False,20,False,False,True,False,False,22,369491,467983,467924,1,0,0,0,0,1
27802,26472,7065,232,True,False,True,True,7,False,False,False,False,True,1,421634,467983,467909,1,0,0,1,0,0
27798,684224,10147,61,True,True,True,True,2,False,False,False,False,True,1,419385,467982,465319,0,0,1,0,0,0
27739,84827,2413,1125,True,False,True,True,5,False,False,False,False,True,3,420833,467983,467979,1,0,0,0,0,1
27723,14104,4933,61,True,True,True,True,3,False,False,False,False,True,8,403840,467982,467577,0,1,0,0,0,0
27710,249043,3814,1253,False,False,True,False,3,False,False,False,False,True,13,395783,467983,467981,1,0,0,0,0,1
27676,30958,11606,304,True,False,True,True,0,False,False,True,False,False,3,367400,467981,467876,1,1,0,0,0,0
27649,13761,746,40,True,False,True,True,8,False,True,False,False,False,11,423494,467983,467918,1,1,0,0,0,0
27622,25543,6618,150,False,False,True,False,6,False,False,False,False,True,4,363198,467983,467971,1,1,0,0,0,0
27586,41410,5559,24,True,True,True,True,0,True,False,False,False,False,23,373580,467982,467941,1,1,0,0,0,0
27544,13995,1325,117,True,True,True,True,13,False,False,False,True,False,9,420397,467983,467974,1,0,0,1,0,0
27518,1740,697,91,False,False,True,False,9,False,False,False,True,False,8,415099,467983,467933,0,0,0,1,0,0
27496,10310,1569,18,True,True,True,False,5,False,True,False,False,False,5,383349,467968,467835,1,1,0,0,0,0
27482,178768,1781,398,False,False,True,True,20,False,False,False,False,True,8,429617,467983,467980,1,1,0,0,0,0
27479,0,1511,0,False,True,False,False,7,False,False,False,False,True,9,400817,467974,452939,0,0,1,0,0,0
27413,841,2260,83,True,False,True,True,8,False,False,False,False,True,14,390191,467983,467893,0,0,0,0,0,1
27412,8522,7170,1,True,False,True,True,6,True,False,False,False,False,4,400806,467976,467975,1,1,0,0,0,0
27381,4676,24357,47,False,False,True,True,5,False,True,False,False,False,12,466241,467983,467981,1,0,0,0,1,0
27377,276458,986,342,False,False,True,True,11,False,False,False,True,False,5,420538,467982,467981,1,0,0,1,0,0
27353,6303,2021,89,False,False,True,True,4,True,False,False,False,False,8,409745,467982,467980,1,0,0,0,1,0
27327,65562,8624,268,False,False,True,True,7,False,False,False,False,True,1,422675,467983,467982,1,0,0,0,0,1
27297,7768,4357,70,True,False,True,True,10,False,False,True,False,False,13,397291,467975,462415,0,0,0,0,1,0
27268,3093,2255,155,False,True,True,True,11,False,False,False,False,True,8,406465,467981,467854,1,0,0,0,0,1
27252,140305,3310,23,True,True,True,True,3,False,False,False,False,True,15,415589,467983,467593,0,0,1,0,0,0
27213,14739,2774,848,True,False,True,True,0,False,False,False,False,True,1,417048,467983,467766,0,0,0,0,1,0
27197,354320,2683,3155,False,True,True,True,20,False,True,False,False,False,16,442634,467983,467983,1,0,0,1,0,0
27168,158,4757,348,True,False,True,True,0,True,False,False,False,False,7,391668,467973,467017,1,1,0,0,0,0
27161,2544349,3444,6677,True,False,True,True,6,False,False,False,False,True,9,386567,467983,467983,1,0,0,0,1,0
27148,32306,4464,299,False,False,True,False,4,False,True,False,False,False,3,434940,467983,467916,1,0,0,1,0,0
27136,36129,4917,286,False,False,True,True,7,False,False,False,False,True,11,430192,467983,467862,0,1,0,0,0,0
27120,70241,11639,0,False,False,True,False,0,False,False,False,False,True,7,345233,467924,467550,1,0,1,0,0,0
27097,86471,7597,245,True,True,True,True,20,False,False,False,False,True,13,414732,467983,467275,1,0,0,0,1,0
27048,83508,5275,60,True,True,True,True,9,False,False,True,False,False,7,372415,467979,467983,1,0,0,0,1,0
27046,21769,3135,597,False,False,True,False,8,False,True,False,False,False,12,407279,467983,467958,1,1,0,0,0,0
26995,26636,958,107,False,False,True,True,0,False,False,False,False,True,7,432822,467983,467954,0,1,0,0,0,0
26965,1188,7157,45,True,True,True,True,6,False,False,False,False,True,8,420416,467976,462946,1,1,0,0,0,0
26962,6910,5605,49,True,True,True,True,0,True,False,False,False,False,4,349025,467976,467485,1,1,0,0,0,0
26891,437,6150,24,True,True,True,True,5,False,False,False,False,True,12,410011,467975,467464,1,0,0,0,0,1
26880,81464,8395,2632,True,False,True,False,0,False,False,False,False,True,2,366748,467981,467964,1,0,0,1,0,0
26872,382515,1857,162,False,True,True,True,18,True,False,False,False,False,10,402131,467980,467916,1,1,0,0,0,0
26867,28900,2596,81,False,False,True,True,9,False,False,False,False,True,7,386598,467971,467789,1,0,0,0,1,0
26849,2403,3612,429,True,True,True,True,10,True,False,False,False,False,14,385401,467982,467416,1,1,0,0,0,0
26834,199,3315,256,True,False,True,True,5,True,False,False,False,False,1,429969,467982,445800,1,0,1,0,0,0
26809,10515,6500,50,True,True,True,True,4,False,False,False,False,True,17,394131,467980,466905,1,0,0,0,1,0
26754,3199,1061,89,False,False,True,False,13,False,True,False,False,False,5,436745,467983,467893,1,1,0,0,0,0
26725,10094,3504,234,False,False,True,True,0,False,False,False,False,True,11,366284,467982,460422,0,1,0,0,0,0
26722,190655,5879,905,True,False,True,True,0,False,False,False,False,True,11,396345,467982,467240,0,0,0,1,0,0
26687,49,675,85,True,False,True,True,7,False,False,False,False,True,9,447335,467978,465417,0,0,1,0,0,0
26671,72816,1024,55,False,False,True,False,6,False,True,False,False,False,4,449783,467983,467940,1,1,0,0,0,0
26626,2027127,7554,200,True,True,True,True,7,False,False,False,False,True,6,377276,467981,467983,1,0,0,1,0,0
26618,868034,5420,104,True,False,True,True,2,False,False,False,False,True,39,422064,467975,457233,0,0,1,0,0,0
26580,2661,4567,38,True,False,True,True,14,True,False,False,False,False,12,416644,467979,467814,1,0,0,0,0,1
26571,13110,7735,85,True,False,True,True,4,False,False,True,False,False,6,413646,467983,466835,0,1,0,0,0,0
26551,198584,9331,632,False,True,True,True,8,True,False,False,False,False,10,404832,467983,467943,1,0,0,1,0,0
26526,108123,4501,161,False,True,True,True,1,True,False,False,False,False,6,350029,467981,467736,1,1,0,0,0,0
26481,3143,9046,565,True,True,True,True,6,True,False,False,False,False,4,387183,467982,467894,1,0,0,1,0,0
26471,19247,1756,43,True,True,True,False,5,False,True,False,False,False,4,396205,467982,467335,1,1,0,0,0,0
26463,208392,4589,797,False,False,True,True,6,False,False,False,False,True,3,405764,467983,467983,1,0,0,1,0,0
26430,428465,4304,1255,False,False,True,True,7,False,False,False,False,True,20,384333,467981,467946,1,0,0,0,0,1
26419,52147,11775,229,True,False,True,True,13,False,False,False,False,True,15,424732,467983,467979,1,0,0,1,0,0
26390,9713,1594,13,True,True,True,True,10,False,True,False,False,False,13,366146,467982,467977,1,1,0,0,0,0
26344,217564,1320,47,False,True,True,True,15,False,False,False,False,True,8,438650,467983,467935,1,1,0,0,0,0
26324,1584,7708,20,True,True,True,False,1,False,False,False,False,True,1,401816,467982,461601,1,0,0,0,1,0
26313,53890,7117,4,False,False,True,True,7,False,False,False,False,True,8,388157,467983,467942,1,0,0,0,1,0
26292,6902,5863,115,True,False,True,True,4,False,False,False,False,True,7,361154,467975,466425,1,0,0,0,1,0
26216,573,1730,145,True,False,True,False,6,False,False,False,False,True,4,384110,467981,467947,0,1,0,0,0,0
26214,709513,2707,150,True,False,True,False,3,False,False,False,False,True,5,397733,467981,467542,1,1,0,0,0,0
26207,5251,2687,319,True,True,True,True,0,False,False,False,False,True,12,351118,467965,466071,1,0,0,0,1,0
26176,201290,4125,105,False,False,True,False,17,False,False,True,False,False,8,390109,467982,467982,1,1,0,0,0,0
26167,410304,2149,19,True,False,True,False,0,False,False,False,False,True,2,458211,467982,465268,0,0,0,0,0,1
26160,25,9096,11,True,False,False,True,0,False,False,False,False,True,7,391710,467982,446217,1,0,1,0,0,0
26158,19110,4046,294,False,True,True,True,0,False,True,False,False,False,5,391394,467982,467750,1,1,0,0,0,0
26100,125336,12114,239,False,False,True,False,4,False,True,False,False,False,4,398177,467980,467981,1,1,0,0,0,0
26088,282019,1884,1344,True,False,True,False,0,False,False,False,False,True,7,375436,467965,467116,1,0,0,0,1,0
26073,163339,1481,371,False,False,True,True,8,False,False,False,False,True,8,421403,467983,467880,1,0,0,0,1,0
26066,232820,4610,1550,False,False,True,False,4,True,False,False,False,False,2,406831,467982,467761,1,0,0,1,0,0
26018,295471,18997,548,True,False,True,True,5,False,False,False,False,True,3,417965,467982,467979,0,0,0,0,1,0
25991,2890,3606,107,True,False,True,True,6,False,False,False,False,True,18,446872,467983,467961,1,0,0,0,0,1
25927,8495,10250,205,True,False,True,True,0,False,False,False,False,True,1,420847,467982,466393,1,0,1,0,0,0
25915,65695,6693,3,True,False,True,True,0,False,False,False,False,True,1,426914,467983,462818,0,0,1,0,0,0
25893,19138,5003,416,False,False,True,False,0,True,False,False,False,False,6,359724,467975,467382,1,1,0,0,0,0
25828,9168,4747,429,True,True,True,True,15,False,False,False,False,True,14,428148,467983,466150,1,0,0,0,0,1
25749,4492,5511,326,False,False,True,True,0,False,False,True,False,False,15,418671,467967,467749,0,0,0,1,0,0
25743,18998,7235,989,True,True,True,True,0,False,False,False,False,True,4,377241,467982,467977,0,0,0,1,0,0
25722,534,3200,16,False,True,True,False,4,True,False,False,False,False,4,392542,467974,467823,1,1,0,0,0,0
25714,30548,888,118,False,False,True,True,6,False,True,False,False,False,11,443063,467982,467982,1,1,0,0,0,0
25695,672495,1138,83,False,False,True,True,5,False,True,False,False,False,8,422342,467982,467967,1,1,0,0,0,0
25693,7162,1891,42,False,True,True,False,20,True,False,False,False,False,7,420877,467981,467390,1,1,0,0,0,0
25680,6120,2145,69,True,False,True,True,13,False,False,False,False,True,6,395896,467982,467827,1,1,0,0,0,0
25671,310741,4460,2837,True,False,True,True,19,False,False,True,False,False,29,410393,467982,467982,1,0,0,1,0,0
25668,106960,3738,288,True,True,True,True,5,True,False,False,False,False,10,352939,467978,467944,1,1,0,0,0,0
25652,344,5341,9,False,False,True,False,3,True,False,False,False,False,6,396543,467983,465961,0,1,0,0,0,0
25642,21687,7834,438,True,False,True,True,20,False,False,False,False,True,17,420043,467982,467983,1,0,0,1,0,0
25640,41949,5270,160,True,True,True,True,0,True,False,False,False,False,4,357824,467983,467981,1,0,0,0,1,0
25627,2290,3235,103,False,False,True,False,0,True,False,False,False,False,5,359928,467981,467802,0,0,0,1,0,0
25624,3909,4675,115,False,True,True,False,0,False,False,False,False,True,9,378463,467983,466690,1,0,0,1,0,0
25605,1090,7641,28,True,False,True,True,7,False,False,False,False,True,14,423672,467980,463112,0,1,0,0,0,0
25605,1697,4200,1,True,False,True,True,7,False,False,True,False,False,4,463909,467983,467974,0,0,0,0,0,1
25604,13998,6383,99,False,True,True,False,4,True,False,False,False,False,20,369689,467971,467862,1,1,0,0,0,0
25588,96281,1879,440,True,True,True,False,4,False,True,False,False,False,12,401655,467983,467829,1,0,0,1,0,0
25586,172065,7759,199,True,True,True,True,6,False,False,False,False,True,25,377270,467978,467753,1,1,0,0,0,0
25585,51134,6591,134,False,True,True,False,4,False,False,True,False,False,5,360856,467982,467881,1,0,0,0,1,0
25582,8675,3789,1011,False,True,False,True,0,True,False,False,False,False,10,387841,467983,466036,1,0,0,1,0,0
25574,5311,2322,188,True,False,True,True,6,True,False,False,False,False,25,429701,467983,467579,0,1,0,0,0,0
25560,73614,2176,1136,False,True,True,True,13,False,False,False,False,True,6,406578,467983,467981,1,0,0,0,0,1
25553,950,2474,9,True,False,True,True,3,False,False,False,False,True,12,394487,467983,467930,0,0,1,0,0,0
25525,22596,764,638,True,False,True,True,0,False,False,False,True,False,8,421639,467983,467983,1,0,0,1,0,0
25487,628,2216,14,False,False,True,False,10,True,False,False,False,False,9,445435,467982,465943,1,1,0,0,0,0
25483,37844,3116,48,False,True,False,True,0,False,False,False,False,True,0,424680,467983,467742,0,0,0,0,0,1
25474,166157,3373,1754,False,False,True,True,7,False,False,False,False,True,8,383388,467983,467897,1,1,0,0,0,0
25466,19310,3046,192,True,True,True,False,6,True,False,False,False,False,15,348306,467980,466818,1,1,0,0,0,0
25465,28689,1493,17,True,False,True,True,9,False,True,False,False,False,12,405351,467982,467952,1,1,0,0,0,0
25435,746690,6140,828,False,False,True,False,7,False,True,False,False,False,15,398428,467983,467979,1,0,0,0,1,0
25433,41,2754,18,True,False,False,True,0,True,False,False,False,False,6,404907,467983,467385,0,0,0,0,0,1
25415,272,1962,26,True,False,True,True,0,False,False,False,False,True,8,435539,467979,467123,0,0,0,0,1,0
25348,24826,4138,72,True,True,True,True,20,False,False,True,False,False,21,430300,467983,467972,1,0,0,1,0,0
25344,15513,6532,2011,True,False,True,False,10,False,False,False,False,True,12,366749,467983,467932,1,0,0,1,0,0
25326,14446,2759,0,False,True,True,False,18,False,False,False,False,True,9,392031,467983,467941,1,0,0,1,0,0
25316,9157,3144,371,False,False,True,True,0,False,False,True,False,False,9,466307,467983,467929,0,0,0,1,0,0
25311,7304,2043,19,True,False,True,True,10,False,False,False,False,True,13,400234,467983,467681,0,0,0,0,0,1
25300,5865,834,27,True,True,True,True,5,True,False,False,False,False,10,420707,467982,467680,1,1,0,0,0,0
25298,722,1855,130,True,True,True,True,0,True,False,False,False,False,9,382499,467983,459526,1,1,0,0,0,0
25290,48252,1236,104,False,False,True,False,17,True,False,False,False,False,21,382482,467982,467937,1,0,0,1,0,0
25243,204344,5758,879,True,True,True,True,2,False,False,False,False,True,12,376181,467982,467944,1,0,0,0,0,1
25226,2442,1713,11,True,False,True,False,4,True,False,False,False,False,17,357250,467980,467599,1,1,0,0,0,0
25201,80424,4380,721,True,False,True,True,5,False,False,False,False,True,10,351127,467980,467925,1,1,0,0,0,0
25165,44586,5151,407,True,False,True,True,0,False,False,False,False,True,9,371826,467983,467981,1,0,0,1,0,0
25151,8271,1273,14,True,False,True,False,7,False,False,False,True,False,11,421917,467983,467873,0,0,0,0,0,1
25097,17637,1966,639,False,False,True,True,5,False,False,True,False,False,7,422174,467983,467983,1,1,0,0,0,0
25088,49025,7581,33,True,False,True,True,19,False,False,True,False,False,29,395010,467982,467582,0,0,0,0,1,0
25056,26862,4541,212,True,False,False,True,0,False,False,False,False,True,1,419144,467980,462991,0,0,0,1,0,0
25015,87254,13041,136,True,False,True,True,10,False,False,False,False,True,6,404346,467981,467232,0,0,0,1,0,0
24967,154,3123,113,True,False,True,True,0,False,False,False,False,True,7,392214,467980,465780,0,0,0,0,0,1
24966,7382,2412,41,False,False,True,False,4,False,False,False,False,True,5,395255,467982,467729,1,1,0,0,0,0
24956,48092,3140,502,True,True,True,True,9,True,False,False,False,False,10,401807,467983,467153,1,1,0,0,0,0
24952,159314,12623,1041,False,False,False,True,2,False,False,False,False,True,4,364840,467983,467983,0,0,0,1,0,0
24931,6985,1442,821,True,True,True,True,0,False,False,False,False,True,3,372953,467983,467857,1,0,0,0,1,0
24926,70,1784,91,True,False,True,True,3,False,False,False,False,True,8,458354,467983,466850,0,0,0,0,0,1
24909,6255,6755,381,False,False,True,True,0,False,False,True,False,False,13,435475,467982,467957,1,0,0,1,0,0
24901,2426,1383,542,True,True,True,True,6,False,False,False,False,True,8,367146,467981,466472,1,0,0,1,0,0
24873,40090,2964,860,False,True,True,True,13,False,False,True,False,False,17,438833,467983,467981,1,0,0,1,0,0
24861,169813,3263,337,True,False,True,True,0,True,False,False,False,False,7,354476,467983,467981,1,0,0,0,1,0
24845,5874,1277,445,True,True,True,True,20,False,False,True,False,False,9,398147,467982,467952,1,0,0,0,1,0
24810,174917,2670,695,False,False,True,False,7,False,False,False,False,True,5,428826,467980,467983,1,0,0,0,0,1
24805,154110,11901,198,True,False,True,True,0,False,False,False,False,True,25,429698,467981,467524,0,0,0,1,0,0
24801,2658,1488,137,True,False,True,True,4,False,False,False,False,True,12,421346,467982,466861,0,0,0,0,0,1
24800,267475,2184,618,True,False,True,True,8,False,False,True,False,False,11,435166,467983,467980,1,0,0,1,0,0
24787,2945,2028,40,True,False,True,True,11,False,False,False,False,True,6,381485,467983,467939,1,1,0,0,0,0
24770,38037,2807,14,True,True,True,True,4,False,False,True,False,False,5,370705,467978,467197,1,0,0,0,0,1
24756,132955,13157,87,False,True,True,True,20,False,False,True,False,False,35,434177,467979,467955,1,0,0,0,0,1
24740,87026,1474,1007,False,True,True,True,11,True,False,False,False,False,13,392632,467975,463687,1,1,0,0,0,0
24701,3172,1722,9,True,True,True,True,0,True,False,False,False,False,5,364819,467977,467819,0,1,0,0,0,0
24695,36984,1234,888,True,False,True,True,2,False,False,False,True,False,5,432638,467980,467979,1,1,0,0,0,0
24657,8019,5419,58,True,True,True,True,6,False,False,False,False,True,6,427903,467981,465841,1,0,1,0,0,0
24613,20700,3246,177,True,False,True,True,0,False,False,False,False,True,5,376644,467976,463432,0,0,1,0,0,0
24610,14335,1795,50,True,False,True,True,9,False,False,False,False,True,13,380744,467983,467909,1,1,0,0,0,0
24602,8292,4598,536,False,True,True,True,0,False,False,False,False,True,7,407963,467982,467755,1,1,0,0,0,0
24595,3558,2616,48,True,False,True,True,8,True,False,False,False,False,11,401305,467983,467865,1,0,0,0,0,1
24594,159813,5257,267,True,True,True,True,20,True,False,False,False,False,4,422964,467983,467980,1,1,0,0,0,0
24585,21360,5896,54,True,False,True,True,14,False,False,False,False,True,10,348207,467975,467816,1,1,0,0,0,0
24566,6468,1395,143,False,True,True,True,2,False,False,True,False,False,17,413252,467983,466911,0,0,0,0,1,0
24551,333,3016,9,True,True,True,True,2,False,False,False,False,True,12,418260,467983,467668,1,1,0,0,0,0
24483,147,4505,34,True,False,True,True,3,False,False,False,False,True,6,406924,467973,444035,0,0,1,0,0,0
24477,67208,7790,471,False,True,True,False,20,False,True,False,False,False,8,406712,467982,467250,1,1,0,0,0,0
24435,94797,6309,31,False,True,True,True,18,False,False,False,False,True,18,407960,467983,467983,1,1,0,0,0,0
24352,1742,4687,142,True,True,True,True,0,False,False,False,False,True,19,372902,467981,466454,1,0,0,1,0,0
24349,1885,2110,23,True,True,True,True,9,False,False,False,False,True,25,446362,467982,467154,1,0,0,0,0,1
24345,32974,10097,1153,True,False,True,True,10,False,False,False,False,True,5,402419,467983,467834,1,0,0,0,0,1
24341,46925,32680,40,True,False,False,True,0,False,False,False,False,True,5,411426,467981,467917,1,0,1,0,0,0
24337,19940,6675,608,True,False,True,True,5,False,False,False,False,True,4,401135,467976,467983,1,0,0,1,0,0
24315,63816,2862,554,False,False,True,False,20,False,False,False,False,True,48,383685,467983,467923,1,0,0,0,0,1
24304,1350,916,102,True,False,True,True,5,False,False,False,False,True,6,398392,467979,467507,0,0,1,0,0,0
24299,507,1985,3,False,False,True,False,4,False,False,False,False,True,7,397161,467982,467958,0,0,0,0,0,1
24290,29623,5259,200,True,False,True,True,10,False,False,True,False,False,36,437272,467978,467772,0,0,1,0,0,0
24250,19847,3428,316,False,False,True,True,20,False,False,False,False,True,10,443557,467982,467978,1,1,0,0,0,0
24237,57910,8658,778,True,False,True,True,18,False,False,True,False,False,5,426365,467982,467983,1,0,0,1,0,0
24212,6526,21422,1956,True,False,True,True,0,False,False,False,False,True,3,388109,467981,467917,1,0,0,0,1,0
24205,572,3372,3,True,False,True,True,14,False,False,False,False,True,18,442744,467983,467916,0,1,0,0,0,0
24197,273479,4930,283,True,False,True,True,8,False,False,False,False,True,2,415663,467981,467381,1,0,0,1,0,0
24160,25614,1294,34,False,True,True,True,8,False,True,False,False,False,9,456542,467983,467983,1,0,0,0,0,1
24157,26601,8588,385,True,False,True,True,6,False,False,False,False,True,29,386584,467983,467977,1,0,0,1,0,0
24137,3201,2702,148,True,False,True,True,0,False,False,False,False,True,5,437159,467983,466632,0,0,0,0,0,1
24038,9364,3436,152,True,False,True,True,3,False,False,True,False,False,12,466246,467983,467625,1,0,0,1,0,0
24023,209749,3509,21,False,False,True,False,9,False,False,False,False,True,10,409940,467982,467930,1,0,0,1,0,0
24013,2166322,5076,60,True,True,True,True,14,False,False,False,False,True,1,410822,467982,467694,1,1,0,0,0,0
24008,32725,4216,1225,True,False,True,True,10,False,False,False,False,True,9,408239,467963,464033,1,0,0,0,1,0
23991,4140,4246,80,False,False,True,True,0,False,False,False,False,True,16,390718,467901,459157,1,1,0,0,0,0
23965,16082,2480,82,False,False,True,True,9,False,False,False,False,True,22,403923,467981,467914,1,0,0,0,0,1
23924,853920,7391,159,True,False,True,True,8,False,False,False,False,True,5,418047,467982,467895,1,0,0,1,0,0
23893,465508,8683,967,True,False,True,True,11,True,False,False,False,False,20,364100,467982,467843,1,0,0,1,0,0
23878,69504,2407,1435,False,True,True,True,7,False,False,False,True,False,9,438716,467982,467983,1,0,0,1,0,0
23865,955,5468,266,True,False,True,True,4,False,False,True,False,False,8,403662,467983,466349,1,1,0,0,0,0
23859,252258,1845,198,True,False,True,True,5,False,False,True,False,False,5,412463,467975,467962,1,1,0,0,0,0
23852,157839,1102,209,False,True,True,True,15,False,True,False,False,False,8,400621,467981,467975,1,1,0,0,0,0
23802,8680,2806,1,True,False,True,True,3,True,False,False,False,False,1,413885,467983,467975,0,0,1,0,0,0
23769,266781,3082,1565,True,False,True,True,4,False,False,False,False,True,4,360412,467981,467981,0,0,0,0,1,0
23769,134283,717,1144,False,False,True,True,8,False,True,False,False,False,6,403878,467983,467963,1,1,0,0,0,0
23768,37125,79023,185,True,False,True,True,0,False,False,False,False,True,10,421794,467982,467387,0,0,1,0,0,0
23766,14382,8469,789,True,False,True,True,14,False,False,False,False,True,11,429439,467983,467983,1,0,0,1,0,0
23756,7336,1054,6,False,False,True,False,0,False,False,False,False,True,11,437484,467977,467939,1,1,0,0,0,0
23754,970536,5518,71,True,False,False,True,4,False,False,False,False,True,3,342231,467978,467983,1,0,0,0,1,0
23750,68262,2660,1233,True,False,True,True,11,False,False,False,False,True,7,400365,467979,467827,1,0,0,0,0,1
23722,1310225,3425,34,False,True,True,True,7,False,False,True,False,False,21,429277,467980,467894,1,0,0,0,1,0
23719,65827,2822,826,False,False,True,False,5,True,False,False,False,False,7,395530,467979,467959,1,1,0,0,0,0
23651,14787,4102,471,False,False,True,True,0,False,True,False,False,False,8,392209,467983,467836,1,1,0,0,0,0
23642,972490,5779,276,True,False,True,False,0,False,False,False,False,True,5,367771,467981,467930,1,0,0,0,0,1
23633,163385,4537,77,False,True,True,True,10,False,True,False,False,False,5,409260,467977,467724,1,1,0,0,0,0
23564,65316,5031,557,True,False,True,True,5,False,False,False,False,True,4,405629,467982,467720,1,1,0,0,0,0
23564,778,6600,153,True,False,True,True,0,False,False,False,False,True,5,372125,467981,467716,0,0,1,0,0,0
23557,124959,8131,2149,True,False,True,True,2,False,False,True,False,False,8,356781,467982,467981,1,0,0,0,0,1
23554,6066,4472,108,False,False,True,False,3,False,False,False,False,True,4,439327,467982,467815,1,0,0,0,0,1
23538,843,2908,6,False,False,False,True,0,False,False,True,False,False,5,446459,467980,467868,0,0,0,0,1,0
23538,10221,2656,307,True,False,True,True,0,True,False,False,False,False,11,369635,467964,465680,1,1,0,0,0,0
23538,291094,3188,479,False,False,True,True,19,True,False,False,False,False,11,401125,467982,467930,1,1,0,0,0,0
23534,6656,3160,5371,True,False,True,True,15,True,False,False,False,False,2,432073,467982,466555,1,1,0,0,0,0
23533,143520,680,96,False,False,True,True,5,False,False,False,True,False,9,439492,467981,467981,1,1,0,0,0,0
23524,48244,3465,452,True,False,True,True,18,False,False,False,False,True,7,445064,467982,467691,1,1,0,0,0,0
23506,935,2592,207,True,True,True,True,0,False,False,False,False,True,6,357597,467983,467728,1,1,0,0,0,0
23506,100279,6511,1889,True,False,True,True,4,False,True,False,False,False,8,403313,467980,467970,1,1,0,0,0,0
23500,26490,5571,256,True,True,True,True,8,True,False,False,False,False,6,411006,467983,467964,1,1,0,0,0,0
23482,37251,1919,309,False,False,True,False,0,False,True,False,False,False,11,445482,467983,467982,1,1,0,0,0,0
23479,15559,1213,486,True,False,True,True,3,True,False,False,False,False,5,389249,467983,467074,1,1,0,0,0,0
23478,13989,2859,65,False,False,True,False,6,False,False,False,False,True,5,371340,467981,467651,1,1,0,0,0,0
