branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
11529,2,39.0,387730,1400,33.0,67.0,76,0.0,0.0,5.0,1,12,11,10,9,6,3,0.0,2.0,3,4,4,4,13,10,2,4,4,415195,3179,15,3179,477,0,40,137,11,1,1,421908,1,8,81,0,1,0,0,0,0,0,0,0,0,0,1
11530,15,504.0,387733,27810,252.0,14.0,46,1.0,1.0,6.0,1,171,243,5,9,293,4,0.0,1.0,4,11,5,35,37,236,12,4,19,417617,2218,10,2218,303,0,64,137,32,35,1,418999,1,11,113,0,0,0,0,1,0,0,0,0,0,0,1
11531,1,60.0,387743,34,582.0,84.0,21,9.0,24.0,155.0,0,66,47,15,9,20,3,0.0,7.0,5,14,8,9,17,11,0,0,0,417655,0,0,0,0,5,134,138,6,8,1,421618,1,5,31,1,0,0,0,0,0,1,0,0,0,0,0
11532,1,112.0,387733,840,15.0,9.0,25,0.0,0.0,4.0,1,35,29,1,2,14,2,0.0,1.0,0,0,0,1,0,6,0,0,0,396712,7217,9,7220,1071,0,16,140,15,11,1,420975,1,11,71,0,1,0,0,0,1,0,0,0,0,0,0
11533,3,152.0,387740,381,8.0,4.0,11,0.0,0.0,1.0,1,37,33,32,13,17,4,0.0,0.0,0,0,0,8,9,9,1,0,1,420327,6923,7,6931,740,4,9,140,15,6,1,421834,0,7,48,0,1,0,0,0,0,0,0,0,0,0,1
11534,1,28.0,387723,22669,1917.0,5.0,106,0.0,0.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,399659,1655,10,1825,250,0,82,141,32,0,1,421616,1,8,123,0,1,0,0,0,1,0,0,0,0,0,0
11535,1,5.0,387740,2545,54.0,6.0,144,0.0,0.0,0.0,1,12,6,30,27,1,9,0.0,0.0,0,0,0,0,0,0,0,0,0,387740,1136,10,1136,123,0,23,145,44,0,1,421812,0,3,25,0,0,0,1,0,0,0,0,0,0,1,0
11536,1,57.0,387726,23,1378.0,52.0,20,17.0,235.0,519.0,1,1,2,9,7,1,3,0.0,5.0,3,6,3,7,7,8,1,2,1,414605,508,4,508,67,0,618,147,4,24,1,421885,1,3,24,1,0,0,0,0,1,0,0,0,0,0,0
11537,2,26.0,387721,2512,265.0,0.0,98,0.0,0.0,0.0,1,2,2,5,7,2,3,0.0,0.0,0,0,0,0,0,0,1,0,1,409962,362,1,362,55,0,8,150,54,0,1,420928,1,10,62,0,1,0,0,0,0,0,0,0,0,0,1
11538,8,470.0,387743,3042,17.0,8.0,37,0.0,0.0,16.0,1,95,44,40,33,23,20,0.0,0.0,1,7,4,15,26,93,7,9,18,420523,9737,13,9737,1154,0,75,152,7,17,1,421907,1,18,109,0,0,1,0,0,0,1,0,0,0,0,0
11539,1,4.0,387736,293,57.0,39.0,72,5.0,29.0,23.0,1,0,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,390272,3134,6,3134,457,0,93,165,14,0,1,421587,1,11,56,0,1,0,0,0,0,1,0,0,0,0,0
11540,3,192.0,387720,183,73.0,4.0,8,1.0,7.0,25.0,1,124,48,24,22,36,16,0.0,4.0,10,52,24,27,44,76,1,1,2,419836,11318,23,11318,1567,0,173,165,7,10,1,421626,1,22,120,1,0,0,0,0,0,1,0,0,0,0,0
11541,2,89.0,387740,59,56.0,12.0,19,8.0,14.0,88.0,1,35,33,1,2,14,2,0.0,0.0,2,3,2,6,11,21,2,4,2,421375,0,0,0,0,0,132,205,5,12,1,421867,1,5,36,0,1,0,0,0,0,0,0,0,0,0,1
11542,1,20.0,387733,60,19.0,18.0,31,0.0,0.0,0.0,1,1,2,2,2,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,410516,944,3,944,167,0,35,209,12,0,1,419580,0,2,11,0,0,1,0,0,0,0,1,0,0,0,0
11543,2,102.0,387722,268,4193.0,18.0,33,70.0,73.0,390.0,1,39,18,43,21,8,9,0.0,8.0,0,0,0,13,16,18,5,15,19,408361,642,1,642,95,0,433,227,25,0,1,420132,1,6,36,1,0,0,0,0,0,0,0,0,0,0,1
11544,1,11.0,387725,8,2.0,0.0,34,0.0,0.0,0.0,1,5,2,0,0,1,0,0.0,0.0,0,0,0,1,1,1,2,5,3,412821,0,0,0,0,0,12,230,15,0,1,421854,0,18,109,1,0,0,0,0,0,0,0,0,0,0,1
11545,1,71.0,387727,2845,40.0,53.0,35,0.0,0.0,0.0,1,28,24,0,5,10,5,0.0,2.0,2,2,2,11,6,15,0,0,0,409586,2952,7,2964,436,0,50,236,9,0,1,421761,1,12,71,1,0,0,0,0,0,0,0,1,0,0,0
11546,1,166.0,387733,451,8.0,3.0,11,0.0,0.0,2.0,1,6,4,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,397241,7733,5,7733,1119,12,38,244,12,12,1,421907,1,14,75,1,0,0,0,0,0,0,0,0,1,0,0
11547,1,104.0,387742,45,154.0,2.0,123,0.0,0.0,0.0,1,18,19,2,4,9,2,0.0,0.0,3,5,3,12,19,22,2,6,8,420977,1423,2,1423,233,0,63,258,30,0,1,421698,1,8,48,1,0,0,0,0,0,0,0,0,0,0,1
11548,1,226.0,387742,1050,288.0,81.0,150,0.0,4.0,189.0,1,1,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,411471,68,0,68,7,0,93,273,46,0,1,421795,1,4,27,0,0,0,0,1,0,1,0,0,0,0,0
11549,2,82.0,387740,54919,10.0,6.0,8,0.0,0.0,4.0,1,4,4,0,0,2,0,0.0,2.0,0,0,0,0,0,0,0,0,0,413624,2969,14,2979,476,2,4,281,22,2,1,419768,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11550,3,467.0,387723,412,30.0,0.0,45,3.0,14.0,7.0,1,50,21,0,0,11,0,0.0,0.0,0,0,0,2,2,3,0,0,0,421745,0,0,0,0,0,17,290,23,0,1,420904,0,21,211,1,0,0,0,0,0,1,0,0,0,0,0
11551,2,112.0,387733,4405,1530.0,6.0,168,0.0,0.0,0.0,1,2,2,5,7,1,3,0.0,0.0,2,0,15,6,4,19,3,0,19,421135,74,0,74,8,0,15,306,55,0,1,421636,1,5,26,0,1,0,0,0,0,0,0,0,0,0,1
11552,4,374.0,387739,9905,203.0,135.0,162,14.0,24.0,103.0,1,124,80,49,38,46,22,0.0,1.0,31,83,143,48,41,156,8,11,26,421724,4993,40,4993,746,1,98,318,24,6,1,421713,1,8,45,1,0,0,0,0,0,1,0,0,0,0,0
11553,3,146.0,387737,160,680.0,0.0,32,1.0,13.0,11.0,1,303,176,34,28,81,13,0.0,0.0,12,44,35,16,26,17,3,11,3,421315,6221,1,6221,1064,5,95,330,16,9,1,421787,1,5,31,0,1,0,0,0,0,0,0,0,0,0,1
11554,1,157.0,387736,9232,22.0,5.0,30,0.0,0.0,1.0,1,4,9,3,2,5,1,0.0,0.0,1,0,2,16,15,63,0,0,0,407365,0,0,0,0,0,33,358,30,0,1,421683,1,11,57,0,1,0,0,0,0,0,0,0,0,0,1
11555,2,230.0,387727,4186,781.0,0.0,264,0.0,0.0,7.0,1,1,4,0,0,3,0,0.0,0.0,0,0,0,2,0,2,0,0,0,420337,2673,5,3147,229,0,47,509,65,1,1,421755,1,1,25,0,1,0,0,0,0,0,1,0,0,0,0
11556,2,106.0,387739,3073,545.0,1.0,105,45.0,252.0,66.0,1,2,5,8,26,3,19,0.0,0.0,2,2,12,6,6,47,0,0,0,421567,8239,6,8239,1216,0,67,690,72,0,1,421860,1,6,42,1,0,0,0,0,0,0,0,0,0,0,1
11557,2,76.0,387741,1700,696.0,29.0,276,1.0,15.0,5.0,1,23,22,3,8,13,5,0.0,0.0,3,6,8,5,10,8,0,0,0,398127,6739,22,6742,835,0,17,1197,51,3,1,421702,1,13,77,0,0,1,0,0,0,0,1,0,0,0,0
11558,6,165.0,387741,427,668.0,27.0,82,4.0,18.0,21.0,1,108,94,2,4,44,2,0.0,4.0,3,10,7,31,40,83,0,0,0,419341,3146,10,3146,505,29,68,1583,42,30,1,421902,1,14,97,1,0,0,0,0,0,0,0,0,0,0,1
11559,3,765.0,387737,2300,6392.0,0.0,666,140.0,288.0,48.0,1,191,206,16,27,162,15,0.0,1.0,36,48,78,194,72,144,12,1,21,421697,6177,9,6177,1013,0,57,4198,321,0,1,421887,1,7,50,0,1,0,0,0,0,0,0,0,0,0,1
11560,1,414.0,387707,529,17.0,0.0,22,0.0,0.0,1.0,1,280,100,0,0,47,0,0.0,0.0,0,0,0,1,1,1,0,0,0,421378,0,0,0,0,14,8,103,19,42,1,421844,1,4,30,0,0,0,0,1,0,1,0,0,0,0,0
11561,2,98.0,387699,9326,15.0,5.0,39,0.0,0.0,1.0,1,7,6,4,5,3,3,0.0,0.0,1,3,1,2,1,2,1,0,1,414556,4667,30,6583,606,8,22,105,15,14,1,421201,1,1,220,0,0,1,0,0,1,0,0,0,0,0,0
11562,1,24.0,387719,12,255.0,60.0,30,3.0,19.0,93.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,2,0,2,0,0,0,420023,1874,0,1874,316,0,80,116,14,0,1,421895,1,36,209,0,1,0,0,0,0,0,0,0,0,0,1
11563,1,40.0,387715,24,521.0,105.0,10,3.0,4.0,338.0,1,3,2,3,5,1,3,0.0,11.0,0,0,0,4,9,13,3,1,3,414999,959,4,959,140,0,591,116,1,2,1,421868,1,3,11,0,1,0,0,0,1,0,0,0,0,0,0
11564,1,17.0,387707,168,21.0,0.0,29,0.0,0.0,1.0,1,3,4,0,0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,387711,0,0,0,0,0,43,124,4,1,1,421792,1,1,73,0,0,0,1,0,0,1,0,0,0,0,0
11565,1,57.0,387703,39,758.0,290.0,59,1.0,0.0,26.0,1,29,42,11,22,20,11,0.0,11.0,5,21,13,16,45,31,9,17,15,421808,2028,10,2028,300,0,250,141,3,13,1,421653,1,4,24,0,1,0,0,0,1,0,0,0,0,0,0
11566,2,104.0,387705,532,912.0,62.0,6,4.0,53.0,294.0,1,15,10,2,6,6,5,0.0,2.0,0,0,0,1,2,10,0,0,0,395827,0,0,0,0,0,132,144,9,1,1,421820,1,3,16,0,1,0,0,0,0,0,0,0,0,0,1
11567,1,264.0,387712,982,11.0,0.0,36,1.0,1.0,2.0,1,6,7,17,31,4,20,0.0,2.0,0,0,0,0,0,0,1,1,2,389179,2830,7,2856,444,0,24,151,14,31,1,421882,1,10,54,0,0,0,0,1,1,0,0,0,0,0,0
11568,1,20.0,387703,102,20.0,0.0,14,0.0,0.0,0.0,1,51,41,26,12,21,6,0.0,0.0,1,1,2,1,1,2,0,0,0,421671,1930,3,1930,278,6,4,153,15,6,1,421790,1,7,39,0,0,0,0,1,0,0,0,0,0,1,0
11569,1,528.0,387706,1416,20.0,0.0,40,0.0,0.0,0.0,1,290,162,133,87,80,40,0.0,0.0,15,35,46,59,47,92,7,4,19,417922,6650,13,6650,870,0,4,175,25,0,1,421887,1,6,32,0,0,0,0,1,0,0,0,0,0,1,0
11570,2,42.0,387716,45,643.0,140.0,20,4.0,88.0,147.0,1,17,19,2,6,9,4,0.0,13.0,1,3,1,12,15,20,0,0,0,408792,5831,6,5831,822,0,275,178,10,3,1,421002,1,9,74,1,0,0,0,0,0,0,0,0,1,0,0
11571,1,3.0,387706,3081,69.0,49.0,91,0.0,0.0,0.0,1,4,10,18,32,5,17,0.0,0.0,0,0,0,0,0,0,0,0,0,403491,1661,4,2209,212,0,33,185,15,0,1,421370,1,8,79,0,1,0,0,0,0,0,0,1,0,0,0
11572,3,123.0,387715,1152,61.0,1.0,82,4.0,10.0,8.0,1,364,241,0,0,74,0,0.0,1.0,17,30,44,20,48,51,35,60,87,401516,5702,22,5702,785,0,54,201,13,18,1,419518,1,11,73,1,0,0,0,0,0,0,0,0,0,1,0
11573,4,600.0,387697,1743,5.0,5.0,7,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,2,1,2,1,0,3,0,0,0,417624,5997,14,5997,933,0,7,215,13,2,1,421907,1,10,60,1,0,0,0,0,0,0,0,0,0,0,1
11574,2,21.0,387713,59,61.0,1.0,84,3.0,0.0,22.0,1,1,2,0,0,1,0,0.0,1.0,1,1,3,0,0,0,0,0,0,407698,0,0,0,0,0,55,234,14,0,1,421400,0,7,53,0,1,0,0,0,0,0,0,1,0,0,0
11575,3,363.0,387717,1932,12.0,25.0,31,1.0,0.0,4.0,1,21,17,28,30,6,10,0.0,2.0,1,0,47,8,17,42,0,0,0,418326,1282,10,1282,200,2,22,236,19,6,1,421880,0,7,45,0,0,1,0,0,0,0,0,0,0,0,1
11576,1,60.0,387712,453,17.0,2.0,34,1.0,6.0,20.0,1,31,19,0,0,7,0,0.0,0.0,2,2,2,0,0,0,0,0,0,421171,1048,2,1048,142,3,8,237,10,3,1,421783,1,7,40,1,0,0,0,0,0,0,1,0,0,0,0
11577,1,263.0,387716,13229,58.0,49.0,42,0.0,0.0,3.0,0,94,61,3,6,34,3,0.0,0.0,0,0,0,6,11,7,0,0,0,406742,11031,28,11031,1358,0,26,256,15,7,1,421779,1,5,34,1,0,0,0,0,1,0,0,0,0,0,0
11578,2,140.0,387716,855,185.0,58.0,22,10.0,58.0,19.0,1,0,1,0,6,1,6,0.0,5.0,0,0,0,1,2,1,1,3,1,394596,4340,19,4340,668,0,215,257,13,1,1,421257,1,8,49,1,0,0,0,0,0,0,0,1,0,0,0
11579,1,82.0,387697,104,654.0,0.0,10,0.0,0.0,264053.0,1,5,5,2,3,3,2,0.0,1.0,0,0,0,7,6,7,1,0,1,411725,5260,8,5260,761,0,54,271,12,7,1,420883,1,3,22,1,0,0,0,0,0,0,0,0,0,0,1
11580,5,113.0,387718,2199,121.0,2.0,40,28.0,292.0,56.0,1,64,34,8,4,18,2,0.0,0.0,3,4,15,9,23,15,1,0,1,420945,10068,42,10126,1435,10,58,394,11,10,1,421667,0,5,38,1,0,0,0,0,0,0,0,0,0,0,1
11581,1,51.0,387701,3998,130.0,23.0,81,0.0,0.0,1.0,1,7,6,8,15,4,10,0.0,0.0,0,0,0,7,7,28,1,0,1,420249,1968,2,1972,220,0,17,422,20,5,1,421595,1,11,94,1,0,0,0,0,0,0,0,1,0,0,0
11582,1,252.0,387707,4788,23.0,0.0,69,0.0,0.0,0.0,0,21,22,0,0,11,0,0.0,0.0,0,0,0,9,56,25,0,0,0,421860,18387,57,18393,2567,10,4,425,22,10,1,421884,1,11,87,1,0,0,0,0,0,0,0,0,0,0,1
11583,3,178.0,387707,211,9.0,0.0,79,0.0,0.0,1.0,1,291,191,0,0,83,0,0.0,0.0,2,5,17,18,10,85,0,0,0,418019,14543,4,14647,1898,11,8,510,21,14,1,421855,0,3,19,0,1,0,0,0,1,0,0,0,0,0,0
11584,1,49.0,387712,551,448.0,62.0,187,5.0,33.0,119.0,0,1,10,2,3,6,2,0.0,7.0,1,2,1,4,2,4,3,0,3,406320,0,0,0,0,0,152,749,120,0,1,421894,1,9,59,0,1,0,0,0,0,0,0,0,0,0,1
11585,1,18.0,387714,3904,14001.0,130.0,112,155.0,1511.0,34.0,1,24,23,2,7,9,5,0.0,1.0,7,9,12,0,0,0,9,0,14,415329,1405,4,1405,136,0,58,1038,26,3,1,421846,1,14,120,1,0,0,0,0,0,0,0,1,0,0,0
11586,3,135.0,387706,2559,41.0,0.0,518,0.0,0.0,0.0,1,231,213,215,186,381,61,0.0,0.0,41,67,162,9,11,9,59,36,111,420348,2522,5,2522,402,8,15,1054,52,8,1,421814,0,24,139,1,0,0,0,0,1,0,0,0,0,0,0
11587,2,22.0,387702,1535,113.0,2.0,708,0.0,7.0,50.0,1,2,5,141,174,4,71,0.0,0.0,8,2,127,0,0,0,17,12,467,421743,967,0,967,139,0,47,1062,96,0,1,421840,1,3,120,0,1,0,0,0,1,0,0,0,0,0,0
11588,5,462.0,387709,4843,39.0,18.0,318,0.0,0.0,2.0,1,266,260,203,221,231,78,0.0,0.0,28,57,68,47,82,83,15,5,37,419829,11208,9,11208,1540,0,46,1137,44,22,1,421547,1,17,119,1,0,0,0,0,1,0,0,0,0,0,0
11589,1,54.0,387714,4876,460.0,2.0,461,0.0,7.0,54.0,1,25,21,130,141,11,67,0.0,1.0,3,3,10,0,0,0,8,2,11,419773,9575,16,9649,1103,1,123,1216,89,1,1,421836,1,15,124,0,0,1,0,0,0,0,1,0,0,0,0
11590,3,8069.0,387708,14716,266.0,18.0,109,3.0,0.0,11.0,1,291,128,35,23,212,12,0.0,1.0,6,8,20,80,56,517,0,0,0,421893,9171,23,9171,1453,0,232,1796,60,1,1,421896,1,4,36,1,0,0,0,0,0,1,0,0,0,0,0
11591,3,235.0,387712,1520,3862.0,3.0,248,17.0,82.0,96.0,1,10,12,4,5,7,1,0.0,5.0,0,0,0,20,30,69,0,0,0,412775,54482,38,54482,7898,0,230,1880,132,0,1,421899,1,27,193,1,0,0,0,0,1,0,0,0,0,0,0
11592,1,77.0,387704,62,6035.0,50.0,1268,1.0,90.0,7.0,1,39,47,85,51,20,1,0.0,1.0,4,7,8,10,32,20,1,0,1,415447,4089,103,4666,553,0,40,4555,480,0,1,421886,1,3,33,0,0,0,0,1,0,1,0,0,0,0,0
11593,2,72.0,387685,101,32.0,40.0,94,5.0,8.0,43.0,1,16,12,12,14,7,7,0.0,0.0,1,6,1,4,4,11,5,1,8,421311,1765,3,1765,258,0,94,102,23,6,1,421719,1,7,36,1,0,0,0,0,0,1,0,0,0,0,0
11594,1,51.0,387678,39,56.0,25.0,10,0.0,0.0,6.0,1,8,7,0,1,4,1,0.0,1.0,0,0,0,2,3,2,0,0,0,419007,1083,5,1083,178,0,40,106,5,0,1,421211,1,6,32,1,0,0,0,0,0,0,0,0,0,0,1
11595,1,55.0,387686,52,1099.0,37.0,57,0.0,1.0,12.0,1,7,5,4,4,2,2,0.0,3.0,2,4,3,6,14,7,0,0,0,420327,2401,10,2401,299,0,190,112,13,6,1,421868,1,4,31,0,0,0,1,0,0,0,1,0,0,0,0
11596,3,48.0,387695,3808,2.0,0.0,5,0.0,0.0,0.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,399478,9703,9,9703,1525,0,4,115,12,10,1,418914,0,4,38,0,0,0,1,0,0,0,0,0,0,0,1
11597,3,150.0,387685,292,50.0,19.0,28,1.0,0.0,11.0,1,8,13,10,25,8,17,0.0,0.0,5,9,20,22,20,58,2,5,2,408731,5581,5,5581,865,0,43,119,5,0,1,421217,1,8,53,0,1,0,0,0,0,0,0,0,0,0,1
11598,1,4.0,387681,2733,53.0,0.0,31,0.0,0.0,0.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,387714,4249,1,4249,552,0,3,119,8,0,1,420617,0,9,62,0,1,0,0,0,0,0,1,0,0,0,0
11599,2,2.0,387686,795,378.0,10.0,56,8.0,0.0,4.0,1,3,4,0,1,2,1,0.0,1.0,1,1,1,0,0,0,0,0,0,418011,5555,4,5555,961,0,29,121,36,0,1,421181,1,7,47,0,1,0,0,0,0,0,0,0,0,0,1
11600,1,22.0,387695,23926,1254.0,6.0,8,0.0,39.0,15.0,1,2,3,1,2,1,1,0.0,1.0,0,0,0,1,0,1,0,0,0,400125,2613,5,2614,419,0,25,128,10,0,1,421768,1,4,39,0,0,0,1,0,0,0,0,0,0,0,1
11601,6,55.0,387687,2978,202.0,3.0,14,15.0,60.0,39.0,1,0,0,0,3,0,3,0.0,0.0,0,0,0,1,1,1,0,0,0,391257,541,3,541,77,0,208,129,7,0,1,420122,1,5,32,1,0,0,0,0,0,0,0,0,0,0,1
11602,2,166.0,387681,208,57.0,20.0,64,0.0,1.0,3.0,1,182,88,0,2,41,2,0.0,1.0,7,16,15,13,17,33,0,0,0,420548,3054,11,3054,380,9,41,143,13,56,1,421689,1,8,46,1,0,0,0,0,0,0,0,0,0,1,0
11603,1,43.0,387682,16,80.0,3.0,15,0.0,2.0,6.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,5,5,5,0,0,0,420159,0,0,0,0,0,47,143,13,0,1,421819,1,6,36,0,1,0,0,0,0,0,0,0,0,0,1
11604,13,296.0,387692,8487,57.0,18.0,21,1.0,3.0,7.0,1,301,121,37,24,63,13,0.0,6.0,2,1,2,14,31,21,1,3,1,419242,19298,28,19298,2878,0,53,155,8,52,1,421459,1,9,49,1,0,0,0,0,0,1,0,0,0,0,0
11605,1,34.0,387691,19,48.0,0.0,20,1.0,8.0,15.0,1,15,13,3,8,6,6,0.0,1.0,1,0,1,5,9,10,2,0,2,421625,2279,5,2279,279,0,33,161,6,7,1,421721,1,8,47,1,0,0,0,0,0,0,0,0,0,0,1
11606,1,47.0,387691,42,38.0,22.0,27,4.0,5.0,7.0,1,7,9,7,11,4,6,0.0,1.0,3,5,8,6,20,11,3,1,3,416193,976,1,976,124,0,73,167,8,8,1,421476,1,9,55,0,1,0,0,0,1,0,0,0,0,0,0
11607,1,107.0,387683,218,2791.0,82.0,17,22.0,74.0,65.0,1,15,20,14,10,11,6,0.0,12.0,0,0,0,19,82,63,0,0,0,410498,5767,5,5767,521,0,253,176,5,11,1,421495,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11608,1,31.0,387672,348,2328.0,7.0,18,5.0,39.0,65.0,1,0,0,0,0,0,0,0.0,0.0,1,1,1,1,1,1,2,1,2,414012,1988,1,1988,179,0,109,231,8,0,1,420713,1,6,49,1,0,0,0,0,0,1,0,0,0,0,0
11609,1,39.0,387686,2070,12.0,0.0,44,0.0,0.0,0.0,1,12,14,14,14,8,5,0.0,0.0,0,0,0,0,0,0,0,0,0,411149,5605,7,5610,741,0,6,252,23,0,1,421263,0,14,97,1,0,0,0,0,0,0,0,1,0,0,0
11610,3,251.0,387687,4048,64.0,10.0,145,0.0,0.0,0.0,1,134,106,51,59,36,26,0.0,0.0,0,0,0,0,0,0,2,1,2,419417,1222,10,1222,187,12,7,282,79,12,1,421898,1,11,75,0,1,0,0,0,0,0,0,0,0,0,1
11611,1,64.0,387680,38,633.0,100.0,34,131.0,792.0,80.0,1,31,29,39,15,13,7,0.0,2.0,2,24,5,26,36,31,3,1,5,418020,3919,3,3919,523,4,244,302,13,10,1,421877,1,7,55,1,0,0,0,0,0,0,0,0,0,1,0
11612,1,9.0,387679,3166,153.0,15.0,67,2.0,3.0,2.0,1,1,3,7,14,2,7,0.0,0.0,0,0,0,1,0,1,1,2,1,409478,0,0,0,0,0,38,330,12,0,1,421733,1,13,105,0,0,0,0,1,0,0,0,0,0,0,1
11613,1,233.0,387677,12274,80.0,3.0,151,0.0,0.0,0.0,1,3,28,4,15,27,14,0.0,0.0,0,0,0,0,0,0,0,0,0,406885,611,8,835,58,0,4,339,42,0,1,421903,1,1,20,0,1,0,0,0,0,0,0,0,0,0,1
11614,23,1113.0,387688,3965,623.0,288.0,149,0.0,0.0,0.0,1,167,155,24,44,120,28,0.0,4.0,4,13,19,58,47,482,1,0,1,409099,821,5,821,122,1,86,354,41,1,1,421683,1,13,96,0,0,0,0,1,0,0,0,0,0,0,1
11615,2,30.0,387679,16604,221.0,0.0,370,0.0,0.0,0.0,1,0,0,2,6,0,4,0.0,0.0,0,0,0,0,0,0,1,0,1,388710,106,1,160,8,0,10,375,40,0,1,421798,0,9,72,0,1,0,0,0,0,0,0,0,0,0,1
11616,2,563.0,387687,1487,47.0,26.0,30,0.0,4.0,1.0,1,725,221,105,34,201,13,0.0,0.0,5,16,17,245,7,110,1,20,15,421196,53958,47,53958,8306,47,46,388,53,52,1,421838,1,4,29,0,0,0,1,0,0,0,0,0,0,0,1
11617,1,81.0,387688,903,146.0,47.0,110,2.0,3.0,18.0,1,10,10,2,6,5,4,0.0,0.0,0,0,0,7,9,7,0,0,0,396882,957,6,957,142,0,28,395,29,0,1,421299,1,9,70,0,1,0,0,0,0,0,0,0,0,0,1
11618,2,30.0,387678,343,171.0,65.0,30,1.0,10.0,178.0,1,5,5,0,2,3,2,0.0,4.0,1,3,1,0,0,0,1,3,9,418267,2432,6,2432,335,0,165,426,16,4,1,421699,1,8,59,1,0,0,0,0,1,0,0,0,0,0,0
11619,2,532.0,387693,17662,40.0,0.0,159,0.0,0.0,0.0,1,52,21,52,41,10,22,0.0,1.0,1,0,3,9,0,26,3,0,189,412923,2983,0,2983,421,0,8,464,107,1,1,421656,0,9,55,0,1,0,0,0,0,0,0,0,0,0,1
11620,1,15.0,387672,298,4836.0,0.0,79,77.0,264.0,23.0,1,33,30,22,24,15,11,0.0,0.0,7,19,14,1,0,1,11,8,12,402515,0,0,0,0,3,129,603,23,7,1,421880,1,6,34,1,0,0,0,0,0,0,0,0,0,1,0
11621,2,190.0,387689,624,508.0,288.0,35,7.0,14.0,1.0,1,108,60,60,32,28,13,0.0,0.0,6,29,7,28,84,44,1,0,2,421473,3368,9,3368,400,16,48,609,25,17,1,421473,1,10,64,0,1,0,0,0,1,0,0,0,0,0,0
11622,3,758.0,387673,11367,85.0,30.0,125,0.0,0.0,1.0,1,3,4,0,0,2,0,0.0,0.0,2,2,2,3,1,3,0,0,0,418790,3914,1,3914,428,0,18,680,37,0,1,421831,0,5,33,1,0,0,0,0,1,0,0,0,0,0,0
11623,1,35.0,387686,13,7185.0,32.0,173,202.0,940.0,45.0,1,61,40,0,1,11,1,0.0,1.0,4,9,8,14,17,15,1,0,1,420562,0,0,0,0,0,205,689,23,0,1,421862,1,7,38,0,1,0,0,0,0,0,0,0,0,0,1
11624,5,126.0,387695,7874,42.0,1.0,82,0.0,0.0,0.0,1,49,40,8,8,20,4,0.0,0.0,2,3,8,1,1,1,0,0,0,420142,177,1,177,26,0,27,780,40,0,1,421858,0,8,42,0,0,0,1,0,1,0,0,0,0,0,0
11625,2,231.0,387693,347,59.0,1.0,72,0.0,0.0,0.0,1,458,278,272,138,77,38,0.0,0.0,14,43,20,17,65,30,5,1,5,416972,256,1,256,38,0,13,849,105,0,1,421869,0,11,78,0,1,0,0,0,0,0,0,0,0,0,1
11627,10,2249.0,387693,7214,475.0,26.0,898,2.0,41.0,49.0,1,262,134,62,32,55,12,0.0,3.0,22,140,103,221,267,805,3,9,10,420857,25553,54,25555,3906,0,73,4533,161,0,1,421888,1,5,17,0,0,0,1,0,0,0,0,0,0,0,1
11628,2,2029.0,387685,3308,2589.0,97.0,818,7.0,31.0,38.0,0,329,248,101,80,906,27,0.0,3.0,134,254,256,600,294,197,10,56,91,421885,3183,9,3183,489,23,44,7921,250,23,1,421901,1,5,29,0,0,0,1,0,0,0,0,0,0,0,1
11629,7,111.0,387663,2433,79.0,7.0,33,0.0,0.0,8.0,1,60,27,5,3,14,1,0.0,1.0,4,16,4,2,4,2,0,0,0,412843,1362,4,1362,210,0,172,102,11,1,1,421084,1,5,64,1,0,0,0,0,0,0,0,0,0,0,1
11630,1,233.0,387655,6915,38.0,27.0,43,0.0,0.0,7.0,1,0,0,0,2,0,2,0.0,1.0,0,0,0,0,0,0,0,0,0,402362,3812,28,4374,440,0,40,103,10,0,1,421778,1,5,29,0,1,0,0,0,0,0,0,0,0,0,1
